idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"50001888";;"944128";"2061635";"27572";"73071";"CHAMPAGNY-EN-VANOISE";"1988-03-14";"ROUTE DES CAVES";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.73870078701111019";"45.4684123406834004";
"50002913";;"963099.9755859375";"2059500";"27572";"73304";"VAL-D'ISERE";"1978-01-01";"PISTES DU SOLAISE";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.9792336752279196";"45.4394236689362003";
"12200090";;"950451.400000000023";"2078500.9765625";"27572";"73176";"MONTVALEZAN";"1995-03-18";;"1";"Glissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"6.83173574728492028";"45.6166847595592984";
"50002909";;"917871";"2092737";"27572";"73303";"UGINE";"1990-02-13";"CD 67 à L'AMONT DE L'ISLE";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.42411219610804984";"45.7605630590839993";
"12200092";;"922697.900000000023";"2099378.66210938012";"27572";"73262";"SAINT-NICOLAS-LA-CHAPELLE";"1995-05-06";"sur la route de la Chaucisse";"1";"Glissement";"1";"Fort";"1";"Jour";"4";"Kilomètre";"6.49057819977131967";"45.8179618868598979";
"22300532";"C";"919916.015625";"2032542.96875";"27562";"73173";"MONTRICHER-ALBANNE";"1966-01-01";"MONTRICHER-LE-BOCHET";"1";"Glissement";"1";"Fort";"4";"Année";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002908";;"917871";"2092737";"27572";"73303";"UGINE";"1987-06-21";"FORET COMMUNALE , PARCELLE 6";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.42411219610804984";"45.7605630590839993";
"50002918";;"963500";"2059500";"27572";"73304";"VAL-D'ISERE";"1982-01-01";"COMBE MARTIN";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.98433626751705994";"45.4392111506857006";
"12200097";;"880987.699999999953";"2087367.43164062989";"27572";"73128";"GRESY-SUR-AIX";"1996-03-01";;"1";"Glissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.94736790271776972";"45.7285497204799967";
"50002929";;"922067";"2020143";"27572";"73306";"VALLOIRE";;"MONTEE DU POING";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"50002928";;"922067";"2020143";"27572";"73306";"VALLOIRE";"1978-04-09";"CD 902 PK99.35";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"12200101";;"914389";"2038659.05761719006";"27572";"73248";"SAINT-JEAN-DE-MAURIENNE";"1995-02-01";"montagne de la Bonne Nouvelle";"1";"Glissement";"1";"Fort";"2";"Mois";"5";"Commune";"6.34399609868907977";"45.2763179938215998";
"50002100";;"936000";"2030900.02441406203";"27572";"73157";"MODANE";"1984-05-19";"RN6 LE FRENEY";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.61356431254731003";"45.1963781724371998";
"50002927";;"924799.98779296875";"2023775.02441406203";"27572";"73306";"VALLOIRE";;"TELESIEGE DE MONTISSOT";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.46650380482392961";"45.1377615363063995";
"50002925";;"939950.01220703125";"2072209.9609375";"27572";"73305";"VALEZAN";"1983-09-23";"RN 90 PK 71,100 LE GOTHARD";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.69285376027638979";"45.565493651394597";
"50002937";;"926724.9755859375";"2027625";"27572";"73307";"VALMEINIER";;"Z.A.C. DES ISLETTES";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.49352173989181036";"45.171433690644399";
"50002936";;"922067";"2020143";"27572";"73306";"VALLOIRE";;"à L'AVAL DU CD 902";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"50002935";;"922067";"2020143";"27572";"73306";"VALLOIRE";;"VERSANT DE L'ARCHAZ";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"50002934";;"922067";"2020143";"27572";"73306";"VALLOIRE";"1955-08-01";"FORET COMMUNALE , PARCELLE H";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.42941349271359019";"45.1064202104835985";
"50003006";;"943041.015625";"2032413.94042968703";"27572";"73322";"VILLARODIN-BOURGET";"1955-02-08";"ROUTE DE MODANE à AUSSOIS";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50001962";;"911712";"2035205";"27572";"73116";"FONTCOUVERTE-LA-TOUSSUIRE";"1983-06-01";;"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.30770909437058958";"45.2465082057318";
"50001960";;"911712";"2035205";"27572";"73116";"FONTCOUVERTE-LA-TOUSSUIRE";"1989-08-21";"LES THUILES";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.30770909437058958";"45.2465082057318";
"50001976";;"938473.9990234375";"2029194.94628906203";"27572";"73117";"FOURNEAUX";"1936-02-01";"PENTES DU REPLAT";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.64380559508068025";"45.179849080543498";
"50002179";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";"1948-01-01";"LE BOCHET";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002178";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";"1970-04-01";"LE GRAND COULOIR";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002194";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";;"GDE COMBE DU ""BOCHET""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"12200151";;"861068.300000000047";"2064796.14257812989";"27572";"73204";"LE PONT-DE-BEAUVOISIN";"1999-09-25";;"1";"Glissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.67938241275335987";"45.5336109878395021";
"50002189";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";"1903-01-01";;"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002186";;"919900.0244140625";"2035099.97558593703";"27572";"73173";"MONTRICHER-ALBANNE";"1978-03-21";"CD81 LE BOCHET";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.41176911468540034";"45.2417969131602007";
"50002201";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";;"SOUS ""LE PAIN DE SUCRE""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002198";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";;;"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002197";;"919916";"2032543";"27572";"73173";"MONTRICHER-ALBANNE";"1978-03-01";"FORET SECTION. , PARCELLE 11";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.41028607405553963";"45.2188184099476018";
"50002212";;"915318";"2067574";"27572";"73175";"MONTSAPEY";;"SECTEUR DE ""BATAILLE""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.37473378218798015";"45.5356719158763994";
"50002208";;"915318";"2067574";"27572";"73175";"MONTSAPEY";"1990-02-01";;"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.37473378218798015";"45.5356719158763994";
"50002703";;"924085.02197265625";"2034125";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";;;"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.4643330583113201";"45.2310747292282969";
"50002717";;"927157";"2035583";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";"1960-07-01";"FORET COMMUNALE , PARCELLE O";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.50437098760311994";"45.2427147602253967";
"50001895";;"917127";"2044656";"27572";"73080";"LE CHATEL";;"PISTE FOR. DES ROCHES NOIRES";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.38276658128340024";"45.3289342460277993";
"50001903";;"897025.0244140625";"2084560.05859375";"27572";"73081";"LE CHATELARD";"1931-01-01";"LE NANT DES GRANGES";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.15138665844344956";"45.6965126031844022";
"50001919";;"898817";"2085033";"27572";"73101";"DOUCY-EN-BAUGES";"1919-12-21";"LE RACHAZ";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.17466212750511989";"45.699978532787803";
"50001918";;"898817";"2085033";"27572";"73101";"DOUCY-EN-BAUGES";"1990-02-01";"PISTE DE LA CRETAT";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.17466212750511989";"45.699978532787803";
"50001917";;"893762";"2066443";"27572";"73096";"CRUET";"1984-01-01";;"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.09841654904600006";"45.5351264721502034";
"50001915";;"938924.98779296875";"2072050.048828125";"27572";"73093";"LA COTE-D'AIME";;"ENTRE AIME ET LE GOTHARD";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.67963243909195015";"45.5645664045203986";
"50001914";;"897218";"2080794";"27572";"73090";"LA COMPOTE";"1990-02-01";"VC N°3 ""DE LA TRAVERSE""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.15151612870092013";"45.662587094034599";
"50001913";;"897218";"2080794";"27572";"73090";"LA COMPOTE";"1990-02-01";"CHEMIN RURAL ""DE VERS REZELET""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.15151612870092013";"45.662587094034599";
"22300043";"C";"946700.012207031017";"2033500";"27562";"73023";"AUSSOIS";"1978-01-01";"BOIS DU NANT";"1";"Glissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"6.75134182271400984";"45.214412480664997";
"50001927";;"900237";"2077452";"27572";"73106";"ECOLE";"1990-02-01";"CV N°2 DIT ""DE LA CHAPELLE""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.18810506642809965";"45.6312325104774033";
"22300530";"C";"890174.011230468983";"2063450.92773437011";"27562";"73171";"MONTMELIAN";"1968-01-01";"STADE OMNISPORTS";"1";"Glissement";"1";"Fort";"4";"Année";"5";"Commune";"6.05072909996118025";"45.5097741498874981";
"50002004";;"878599.9755859375";"2086100.09765625";"27572";"73129";"GRESY-SUR-ISERE";"1988-07-01";"CARRIERE GIANRE ET GAILLARD";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"5.91598279667616023";"45.7181450404290999";
"50003021";;"953229";"2073931";"27572";"73323";"VILLAROGER";"1990-06-21";"AU-DESSUS DU HAMEAU DU PRE";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.86391800988648981";"45.5742051475293977";
"50001884";;"902938";"2066904";"27572";"73069";"CHAMOUX-SUR-GELON";"1944-11-20";"CANTON SUR LE TROISIEME BERRE";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.21602620653075011";"45.535258390583401";
"50002021";;"933520";"2094681";"27572";"73132";"HAUTELUCE";;"""LA RUELLE""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.62631881069613993";"45.7705296444313987";
"50003024";;"953229";"2073931";"27572";"73323";"VILLAROGER";"1988-04-01";"CD 84 , COTE STE-FOY";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.86391800988648981";"45.5742051475293977";
"22300735";"C";"924599.975585937034";"2030500";"27562";"73256";"SAINT-MARTIN-D'ARC";"1978-04-01";"VISARD (LE)";"1";"Glissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"6.46845584317047972";"45.1982672845905995";
"50002020";;"933520";"2094681";"27572";"73132";"HAUTELUCE";"1990-02-01";"""LE PLAVET""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.62631881069613993";"45.7705296444313987";
"50003012";;"943041";"2032414";"27572";"73322";"VILLARODIN-BOURGET";;"FORET DU BOURGET , 2è SERIE";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50003020";;"953900.0244140625";"2076100.09765625";"27572";"73323";"VILLAROGER";"1981-12-21";"RESERVOIR";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.87410213224159961";"45.5933381414218033";
"50003019";;"953229";"2073931";"27572";"73323";"VILLAROGER";"1985-01-01";"FORET DE RONAZ";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.86391800988648981";"45.5742051475293977";
"50003015";;"943041";"2032414";"27572";"73322";"VILLARODIN-BOURGET";"1990-03-20";"PISTE FORESTIERE DU CARRELET";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.70407786645870019";"45.2064961431184003";
"50002098";;"937885.986328125";"2024875";"27572";"73157";"MODANE";"1980-01-01";"LE CHARMAIX";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.63333606730336012";"45.1413360930042984";
"50003027";;"874255";"2066043";"27572";"73326";"VIMINES";"1940-09-14";"PIERRE-ROUGE";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"5.84872849644894011";"45.5396480229589002";
"50002528";;"958108";"2076107";"27572";"73232";"SAINTE-FOY-TARENTAISE";;"VERSANT DU PLANAY";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.92793864516264968";"45.5912040809924974";
"50002097";;"937885.986328125";"2024875";"27572";"73157";"MODANE";;"LE CUGNET ET LES TAVERNES";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.63333606730336012";"45.1413360930042984";
"50002240";;"929099.9755859375";"2061399.90234375";"27572";"73181";"MOUTIERS";;"BOIS DE COMBE ENVERSE";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.54667463705350006";"45.4737034409882028";
"50002514";;"954700.01220703125";"2076024.90234375";"27572";"73232";"SAINTE-FOY-TARENTAISE";;"LOTISSEMENT COMMUNAL";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.88428097583376974";"45.592248861643597";
"50002515";;"954687.01171875";"2075649.90234375";"27572";"73232";"SAINTE-FOY-TARENTAISE";;"""STE-BARBE""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.88383685514268961";"45.5888875967973988";
"50002088";;"911958";"2083371";"27572";"73154";"MERCURY";"1978-03-01";"""LE CHOSAL""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.34207726075482014";"45.6791491810098975";
"50002094";;"936250";"2024900.02441406203";"27572";"73157";"MODANE";;"ENTRE LE MONT CULAZ ET LE PLAN";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.61258999235411959";"45.1423626969734997";
"50002019";;"929750";"2092310.05859375";"27572";"73132";"HAUTELUCE";"1981-10-01";"CD 218 PK 9,000 à 9,300";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.57628002258600031";"45.7510690221211007";
"50002796";;"903994";"2030181";"27572";"73280";"SAINT-SORLIN-D'ARVES";;"LE CRET D'ORNON RD DE L'ARVAN";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.20639578190678964";"45.2048312730444977";
"50002331";;"931176";"2031147";"27572";"73194";"ORELLE";"1955-02-01";"FORET COMMUNALE 2è SERIE PAR.E";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50002317";;"931585.02197265625";"2033400.02441406203";"27572";"73194";"ORELLE";;"LE PLANET";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.55918135036460992";"45.2209804024202029";
"50002318";;"931176";"2031147";"27572";"73194";"ORELLE";;"MONT BREQUIN ROCHER RENOD";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.55244562199372016";"45.2009398313023993";
"50002254";;"928051";"2062969";"27572";"73181";"MOUTIERS";"1984-02-01";"BUTTE CALCAIRE DES""CORDELIERS""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.53435129214007038";"45.4883028186688989";
"50002322";;"929400.0244140625";"2033300.048828125";"27572";"73194";"ORELLE";"1980-01-01";"ORELETTE ""LE REPLAT""";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.53134114818092026";"45.2211339504958971";
"50002307";;"866658";"2071405";"27572";"73191";"NOVALAISE";;"""LE GOGEAT"";(CHEZ M.BLANC L.)";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.7545472155371602";"45.5908514578104018";
"50001791";;"927157";"2035583";"27572";"73261";"SAINT-MICHEL-DE-MAURIENNE";;"STATION DE BEAUNE-LE-THYL";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.50437098760311994";"45.2427147602253967";
"50001792";;"924500";"2063074.951171875";"27572";"73003";"AIGUEBLANCHE";;"CD 95 PK 3,750 LES EMPTES";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.48906854957126011";"45.4909509730303014";
"50001776";;"931109.9853515625";"2087074.951171875";"27572";"73034";"BEAUFORT";"1966-05-05";"LES ILES (FORET COMMUNALE)";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.59009360680371969";"45.7033795679388035";
"50001777";;"932655";"2086347";"27572";"73034";"BEAUFORT";;"LES MURGERETS (ARECHES)";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.60939436984970019";"45.696086217253999";
"50002250";;"928051";"2062969";"27572";"73181";"MOUTIERS";"1990-02-01";"CHEMIN DU ""COTEAU""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.53435129214007038";"45.4883028186688989";
"50002263";;"928701";"2097074";"27572";"73186";"NOTRE-DAME-DE-BELLECOMBE";"1983-06-30";"LES ""FRASSES"" , ""LA BALE""";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.56611107631796997";"45.7943753470037009";
"50001712";;"891250";"2075050.048828125";"27572";"73004";"AILLON-LE-JEUNE";;"CD 206 PK 14,00 à 14,60";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.07152956806057009";"45.6135478588786967";
"50002636";;"926203";"2047207";"27572";"73257";"SAINT-MARTIN-DE-BELLEVILLE";;"PRES HAMEAU ""LA COTE DERRIERE""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.50007595847648023";"45.3475901568208997";
"50001715";;"894000";"2082000";"27572";"73005";"AILLON-LE-VIEUX";;"CD 206 PK 23 à 23,30";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.11101764432430983";"45.6748212867953001";
"50002205";;"915318";"2067574";"27572";"73175";"MONTSAPEY";"1990-03-01";"CD 72E EN AMONT DU CHEF-LIEU";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.37473378218798015";"45.5356719158763994";
"50002204";;"915309";"2031080";"27572";"73013";"ALBIEZ-MONTROND";;"CHALMIEU RD RUIS. DE PRADIN";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.35077385884568013";"45.2078062078850991";
"50002755";;"911011";"2037432";"27572";"73267";"SAINT-PANCRACE";"1986-04-10";"BOIS DES COLONNES";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.30022292654920957";"45.2668343353020006";
"50001705";;"926034.97314453125";"2066774.90234375";"27572";"73003";"AIGUEBLANCHE";"1981-01-01";"LE VERSANT DE NAVETTE";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.51118667558635966";"45.5234595606330004";
"50002213";;"915318";"2067574";"27572";"73175";"MONTSAPEY";;"A L'EST DE ""MONTGODIOZ""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.37473378218798015";"45.5356719158763994";
"50002229";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";"1988-02-10";"""LA CAVE"" , CD 916";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002224";;"895118";"2086435";"27572";"73178";"LA MOTTE-EN-BAUGES";"1936-11-16";"""LE NOIRAY""";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.12809275892951977";"45.7141912416523013";
"50002222";;"895118";"2086435";"27572";"73178";"LA MOTTE-EN-BAUGES";"1990-02-14";"VC N°12";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.12809275892951977";"45.7141912416523013";
"50002234";;"872125";"2108478";"27572";"73180";"MOTZ";"1990-02-01";"CD 991 , LA ""CHAUTAGNE""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"5.84572930206729957";"45.9218955928105999";
"50002233";;"871075.01220703125";"2109560.05859375";"27572";"73180";"MOTZ";"1990-02-01";"RD 991 PRES DE CHATEAUFORT";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"5.83282705265532986";"45.9320413150473001";
"50002963";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1990-02-01";"LES DEVIES (VC)";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002964";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1990-02-01";"LES BILLARDS (VC)";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002965";;"925575";"2089288";"27572";"73317";"VILLARD-SUR-DORON";"1990-02-01";"VERS LES TOURS (VC)";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.5206361953843599";"45.7259316186968974";
"50002745";;"921651";"2100466";"27572";"73262";"SAINT-NICOLAS-LA-CHAPELLE";"1962-03-01";"SOUS LE SEEZ(ROUTE FORESTIERE)";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.4778617863046204";"45.8282245366224998";
"50002050";;"960913";"2037795";"27572";"73143";"LANSLEBOURG-MONT-CENIS";"1977-01-01";"LE ""LAMET""";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.93511805066972986";"45.2456595535759973";
"50002795";;"905491";"2051088";"27572";"73278";"SAINT-REMY-DE-MAURIENNE";;"ROUTE FOREST. DE BIOMONT";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.23862142375455964";"45.3920122090457028";
"50002790";;"905491";"2051088";"27572";"73278";"SAINT-REMY-DE-MAURIENNE";"1955-02-09";"LA COMBE";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.23862142375455964";"45.3920122090457028";
"50001782";;"927500";"2086000";"27572";"73034";"BEAUFORT";;"ROUTE FORESTIERE DE LA FRASSE";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.54306907833626017";"45.6954689774578";
"50001783";;"930159.97314453125";"2089550.048828125";"27572";"73034";"BEAUFORT";"1988-12-05";"LES CURTILLETS";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.57962778509778001";"45.7260754143473989";
"50002231";;"874155";"2073693";"27572";"73179";"LA MOTTE-SERVOLEX";;"CD 916";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.85182739416836029";"45.6084421322522005";
"50002792";;"905491";"2051088";"27572";"73278";"SAINT-REMY-DE-MAURIENNE";"1987-07-02";"ROUTE FOREST. DE LA FRESCHE";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.23862142375455964";"45.3920122090457028";
"50001751";;"880075.01220703125";"2060324.951171875";"27572";"73017";"APREMONT";"1982-01-01";"CD 912 PK 48,600";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"5.91982327445530032";"45.4858973899643004";
"50002791";;"905491";"2051088";"27572";"73278";"SAINT-REMY-DE-MAURIENNE";"1982-01-07";"LA GRANGETTE/PISTE DU MEME NOM";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.23862142375455964";"45.3920122090457028";
"50002805";;"873173";"2061305";"27572";"73282";"SAINT-THIBAUD-DE-COUZ";"1987-07-01";"LES PATRONS ; RN 6 (LA PRAIRE)";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"5.8321941777812496";"45.4974994848043011";
"50001760";;"923325.01220703125";"2062449.951171875";"27572";"73024";"LES AVANCHERS-VALMOREL";"1978-12-21";"CD 95 LE FEY";"1";"Glissement";"2";"Moyen";"3";"Saison";"5";"Commune";"6.47363974169283019";"45.4858932016266024";
"50001761";;"921605";"2060209";"27572";"73024";"LES AVANCHERS-VALMOREL";;"""MEILLER""";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.45017269722143993";"45.4665720222641028";
"50001762";;"862585.02197265625";"2060534.912109375";"27572";"73025";"AVRESSIEUX";;"LA MASSETTE";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.69645275619490032";"45.4947308903098033";
"50001748";;"931704";"2051943";"27572";"73015";"LES ALLUES";;"BOIS DU CHATELARD";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50002506";;"954375";"2076100.09765625";"27572";"73232";"SAINTE-FOY-TARENTAISE";;"STATION D'EPURATION";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"6.88017883333925973";"45.5930914476394022";
"50002821";;"872750";"2103961.9140625";"27572";"73286";"SERRIERES-EN-CHAUTAGNE";;"FORET DOMANIALE DE CLARAFOND";"1";"Glissement";"2";"Moyen";"0";"Inconnue";"5";"Commune";"5.85117638823621";"45.8810552496362973";
"50001745";;"931704";"2051943";"27572";"73015";"LES ALLUES";"1988-05-01";"FORET DU ""DOS-DES-BRANCHES""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50001744";;"931704";"2051943";"27572";"73015";"LES ALLUES";"1988-05-01";"""LES FOLLIERES""";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50001755";;"911950.01220703125";"2061284.912109375";"27572";"73019";"ARGENTINE";"1931-03-01";"AU-DESSUS DE LA PERRIERE";"1";"Glissement";"2";"Moyen";"2";"Mois";"5";"Commune";"6.32758984598997021";"45.4807146088911978";
"50001743";;"931704";"2051943";"27572";"73015";"LES ALLUES";"1988-05-01";"""COTES DE L'ADRAY""";"1";"Glissement";"2";"Moyen";"1";"Jour";"5";"Commune";"6.57340868656986022";"45.3874916266222002";
"50001757";;"946809.99755859375";"2033175.048828125";"27572";"73023";"AUSSOIS";"1971-01-01";"RN 6 LA MAISON CANTONNIERE";"1";"Glissement";"2";"Moyen";"4";"Année";"5";"Commune";"6.75250735486419984";"45.2114379623910025";
